	Match	ALC (%)
1362	Matched	97.0
1363	Matched	97.0
1364	Matched	97.0
1365	Matched	97.0
1366	Matched	97.0
1367	Matched	97.0
1368	Matched	97.0
1369	Matched	97.0
1370	Matched	97.0
1371	Matched	97.0
1372	not detected	97.0
1373	Matched	97.0
1374	Matched	97.0
1375	Matched	97.0
1376	Matched	97.0
1377	Matched	97.0
1378	Matched	97.0
1379	Matched	97.0
1380	not detected	97.0
1381	Matched	97.0
1382	Matched	97.0
1383	Matched	97.0
1384	Matched	97.0
1385	Matched	97.0
1386	Matched	97.0
1387	Matched	97.0
1388	Matched	97.0
1389	not detected	97.0
1390	Matched	97.0
1391	Matched	97.0
1392	Matched	97.0
1393	Matched	97.0
1394	Matched	97.0
1395	Matched	97.0
1396	Matched	97.0
1397	Matched	97.0
1398	Matched	97.0
1399	Matched	97.0
1400	not detected	97.0
1401	Matched	97.0
1402	not detected	97.0
1403	not detected	97.0
1404	Matched	97.0
1405	Matched	97.0
1406	Matched	97.0
1407	Matched	97.0
1408	Matched	97.0
1409	Matched	97.0
1410	Matched	97.0
1411	Matched	97.0
1412	Matched	97.0
1413	not detected	97.0
1414	Matched	97.0
1415	not detected	97.0
1416	not detected	96.0
1417	not detected	96.0
1418	Matched	96.0
1419	Matched	96.0
1420	not detected	96.0
1421	Matched	96.0
1422	Matched	96.0
1423	not detected	96.0
1424	Matched	96.0
1425	not detected	96.0
1426	Matched	96.0
1427	Matched	96.0
1428	Matched	96.0
1429	Matched	96.0
1430	Matched	96.0
1431	Matched	96.0
1432	Matched	96.0
1433	Matched	96.0
1434	Matched	96.0
1435	Matched	96.0
1436	Matched	96.0
1437	Matched	96.0
1438	Matched	96.0
1439	Matched	96.0
1440	Matched	96.0
1441	not detected	96.0
1442	not detected	96.0
1443	Matched	96.0
1444	Matched	96.0
1445	Matched	96.0
1446	Matched	96.0
1447	Matched	96.0
1448	not detected	96.0
1449	Matched	96.0
1450	not detected	96.0
1451	Matched	96.0
1452	Matched	96.0
1453	Matched	96.0
1454	Matched	96.0
1455	Matched	96.0
1456	not detected	96.0
1457	Matched	96.0
1458	Matched	96.0
1459	Matched	96.0
1460	Matched	96.0
1461	Matched	96.0
1462	Matched	96.0
1463	Matched	96.0
1464	Matched	96.0
1465	Matched	96.0
1466	Matched	96.0
1467	not detected	96.0
1468	Matched	96.0
1469	not detected	96.0
1470	Matched	96.0
1471	Matched	96.0
1472	not detected	96.0
1473	Matched	96.0
1474	Matched	96.0
1475	Matched	96.0
1476	not detected	96.0
1477	Matched	96.0
1478	Matched	96.0
1479	Matched	96.0
1480	Matched	96.0
1481	Matched	96.0
1482	Matched	96.0
1483	Matched	96.0
1484	Matched	96.0
1485	Matched	96.0
1486	not detected	96.0
1487	Matched	96.0
1488	Matched	96.0
1489	Matched	96.0
1490	Matched	96.0
1491	Matched	96.0
1492	Matched	96.0
1493	Matched	96.0
1494	Matched	96.0
1495	Matched	96.0
1496	Matched	96.0
1497	Matched	96.0
1498	Matched	96.0
1499	Matched	96.0
1500	Matched	96.0
1501	Matched	96.0
1502	Matched	96.0
1503	not detected	96.0
1504	not detected	96.0
1505	Matched	96.0
1506	Matched	96.0
1507	Matched	96.0
1508	not detected	96.0
1509	Matched	96.0
1510	Matched	96.0
1511	not detected	96.0
1512	Matched	96.0
1513	Matched	96.0
1514	Matched	96.0
1515	Matched	96.0
1516	Matched	96.0
1517	Matched	96.0
1518	Matched	96.0
1519	Matched	96.0
1520	Matched	96.0
1521	Matched	96.0
1522	Matched	96.0
1523	not detected	96.0
1524	Matched	96.0
1525	not detected	96.0
1526	Matched	96.0
1527	Matched	96.0
1528	not detected	96.0
1529	Matched	96.0
1530	Matched	96.0
1531	Matched	96.0
1532	not detected	96.0
1533	not detected	96.0
1534	Matched	96.0
1535	not detected	96.0
1536	Matched	96.0
1537	Matched	96.0
1538	Matched	96.0
1539	Matched	96.0
1540	Matched	96.0
1541	not detected	96.0
1542	not detected	96.0
1543	Matched	96.0
1544	not detected	96.0
1545	Matched	96.0
1546	not detected	96.0
1547	not detected	96.0
1548	Matched	96.0
1549	Matched	96.0
1550	Matched	96.0
1551	Matched	96.0
1552	Matched	96.0
1553	Matched	96.0
1554	Matched	96.0
1555	Matched	96.0
1556	Matched	96.0
1557	Matched	96.0
1558	Matched	96.0
1559	Matched	96.0
1560	Matched	96.0
1561	not detected	96.0
1562	Matched	96.0
1563	not detected	96.0
1564	Matched	96.0
1565	Matched	96.0
1566	Matched	96.0
1567	Matched	96.0
1568	Matched	96.0
1569	Matched	96.0
1570	Matched	96.0
1571	Matched	96.0
1572	Matched	96.0
1573	Matched	96.0
1574	Matched	96.0
1575	Matched	96.0
1576	Matched	96.0
1577	not detected	96.0
1578	Matched	96.0
1579	Matched	96.0
1580	not detected	96.0
1581	Matched	96.0
1582	not detected	96.0
1583	Matched	96.0
1584	not detected	96.0
1585	Matched	96.0
1586	not detected	96.0
1587	Matched	96.0
1588	Matched	96.0
1589	Matched	96.0
1590	Matched	96.0
1591	Matched	96.0
1592	not detected	96.0
1593	Matched	96.0
1594	Matched	96.0
1595	Matched	96.0
1596	Matched	96.0
1597	Matched	96.0
1598	Matched	96.0
1599	Matched	96.0
1600	Matched	96.0
1601	not detected	96.0
1602	Matched	96.0
1603	not detected	96.0
1604	not detected	96.0
1605	Matched	96.0
1606	not detected	96.0
1607	not detected	96.0
1608	Matched	96.0
1609	Matched	96.0
1610	Matched	96.0
1611	Matched	96.0
1612	Matched	96.0
1613	not detected	96.0
1614	Matched	96.0
1615	Matched	96.0
1616	Matched	96.0
1617	Matched	96.0
1618	Matched	96.0
1619	not detected	96.0
1620	not detected	96.0
1621	Matched	96.0
1622	Matched	96.0
1623	Matched	96.0
1624	not detected	96.0
1625	Matched	96.0
1626	Matched	96.0
1627	not detected	96.0
1628	Matched	96.0
1629	Matched	96.0
1630	not detected	96.0
1631	not detected	96.0
1632	not detected	96.0
1633	Matched	96.0
1634	Matched	96.0
1635	Matched	96.0
1636	not detected	96.0
1637	not detected	96.0
1638	Matched	96.0
1639	Matched	96.0
1640	Matched	96.0
1641	Matched	96.0
1642	Matched	96.0
1643	not detected	96.0
1644	Matched	96.0
1645	Matched	96.0
1646	Matched	96.0
1647	not detected	96.0
1648	Matched	96.0
1649	not detected	96.0
1650	Matched	96.0
1651	Matched	96.0
1652	Matched	96.0
1653	Matched	96.0
1654	Matched	96.0
1655	Matched	96.0
1656	Matched	96.0
1657	Matched	96.0
1658	Matched	96.0
1659	Matched	96.0
1660	Matched	96.0
1661	Matched	96.0
1662	Matched	96.0
1663	Matched	96.0
1664	Matched	96.0
1665	Matched	96.0
1666	Matched	96.0
1667	Matched	96.0
1668	Matched	96.0
1669	not detected	96.0
1670	Matched	96.0
1671	Matched	96.0
1672	not detected	96.0
1673	Matched	96.0
1674	not detected	96.0
1675	Matched	96.0
1676	Matched	96.0
1677	Matched	96.0
1678	Matched	96.0
1679	not detected	96.0
1680	Matched	96.0
1681	Matched	96.0
1682	Matched	96.0
1683	Matched	96.0
1684	Matched	96.0
1685	Matched	96.0
1686	Matched	96.0
1687	Matched	96.0
1688	Matched	96.0
1689	Matched	96.0
1690	Matched	96.0
1691	Matched	96.0
1692	not detected	96.0
1693	Matched	96.0
1694	Matched	96.0
1695	Matched	96.0
1696	Matched	96.0
1697	Matched	96.0
1698	Matched	96.0
1699	not detected	96.0
1700	not detected	96.0
1701	Matched	96.0
1702	Matched	96.0
1703	Matched	96.0
1704	not detected	96.0
1705	Matched	96.0
1706	Matched	96.0
1707	Matched	96.0
1708	Matched	96.0
1709	Matched	96.0
1710	Matched	96.0
1711	Matched	96.0
1712	Matched	96.0
1713	Matched	96.0
1714	Matched	96.0
1715	Matched	96.0
1716	Matched	96.0
1717	Matched	96.0
1718	Matched	96.0
1719	Matched	96.0
1720	Matched	96.0
1721	not detected	96.0
1722	Matched	96.0
1723	Matched	96.0
1724	Matched	96.0
1725	Matched	96.0
1726	Matched	96.0
1727	Matched	96.0
1728	Matched	96.0
1729	Matched	96.0
1730	Matched	96.0
1731	Matched	96.0
1732	not detected	96.0
1733	Matched	96.0
1734	not detected	96.0
1735	Matched	96.0
1736	not detected	96.0
1737	not detected	96.0
1738	Matched	96.0
1739	Matched	96.0
1740	not detected	96.0
1741	not detected	96.0
1742	Matched	96.0
1743	not detected	96.0
1744	Matched	96.0
1745	not detected	96.0
1746	Matched	96.0
1747	Matched	96.0
1748	Matched	96.0
1749	Matched	96.0
1750	Matched	96.0
1751	Matched	96.0
1752	not detected	96.0
1753	Matched	96.0
1754	Matched	96.0
1755	Matched	96.0
1756	Matched	96.0
1757	not detected	96.0
1758	Matched	96.0
1759	Matched	96.0
1760	not detected	96.0
1761	not detected	96.0
1762	Matched	96.0
1763	Matched	96.0
1764	not detected	96.0
1765	not detected	96.0
1766	Matched	96.0
1767	Matched	96.0
1768	Matched	96.0
1769	Matched	96.0
1770	Matched	96.0
1771	Matched	96.0
1772	Matched	96.0
1773	Matched	96.0
1774	Matched	96.0
1775	Matched	96.0
1776	Matched	96.0
1777	Matched	96.0
1778	Matched	96.0
1779	Matched	96.0
1780	Matched	96.0
1781	Matched	96.0
1782	not detected	96.0
1783	Matched	96.0
1784	Matched	96.0
1785	not detected	96.0
1786	Matched	96.0
1787	Matched	96.0
1788	Matched	96.0
1789	Matched	96.0
1790	Matched	96.0
1791	Matched	96.0
1792	Matched	96.0
1793	Matched	96.0
1794	Matched	96.0
1795	Matched	96.0
1796	not detected	96.0
1797	Matched	96.0
1798	Matched	96.0
1799	not detected	96.0
1800	Matched	96.0
1801	Matched	96.0
1802	not detected	96.0
1803	Matched	96.0
1804	Matched	96.0
1805	Matched	96.0
1806	Matched	96.0
1807	Matched	96.0
1808	Matched	96.0
1809	Matched	96.0
1810	Matched	96.0
1811	Matched	96.0
1812	not detected	96.0
1813	Matched	96.0
1814	Matched	96.0
1815	Matched	96.0
1816	Matched	96.0
1817	Matched	96.0
1818	Matched	96.0
1819	not detected	96.0
1820	Matched	96.0
1821	Matched	96.0
1822	Matched	96.0
1823	Matched	96.0
1824	Matched	96.0
1825	not detected	96.0
1826	Matched	96.0
1827	Matched	96.0
1828	Matched	96.0
1829	Matched	96.0
1830	not detected	96.0
1831	Matched	96.0
1832	Matched	96.0
1833	Matched	96.0
1834	not detected	96.0
1835	Matched	96.0
1836	Matched	96.0
1837	Matched	96.0
1838	Matched	96.0
1839	not detected	96.0
1840	Matched	96.0
1841	Matched	96.0
1842	Matched	96.0
1843	Matched	96.0
1844	not detected	96.0
1845	Matched	96.0
1846	Matched	96.0
1847	Matched	96.0
1848	Matched	96.0
1849	Matched	96.0
1850	not detected	96.0
1851	not detected	96.0
1852	Matched	96.0
1853	Matched	96.0
1854	Matched	96.0
1855	not detected	96.0
1856	Matched	96.0
1857	Matched	96.0
1858	Matched	96.0
1859	Matched	96.0
1860	Matched	96.0
1861	Matched	96.0
1862	Matched	96.0
1863	Matched	96.0
1864	Matched	96.0
1865	Matched	96.0
1866	Matched	96.0
1867	Matched	96.0
1868	Matched	96.0
1869	not detected	96.0
1870	Matched	96.0
1871	Matched	96.0
1872	not detected	96.0
1873	Matched	96.0
1874	not detected	96.0
1875	Matched	96.0
1876	not detected	96.0
1877	not detected	96.0
1878	Matched	96.0
1879	not detected	96.0
1880	Matched	96.0
1881	Matched	96.0
1882	Matched	96.0
1883	Matched	96.0
1884	Matched	96.0
1885	Matched	96.0
1886	Matched	96.0
1887	not detected	96.0
1888	Matched	96.0
1889	Matched	96.0
1890	not detected	96.0
1891	Matched	96.0
1892	not detected	96.0
1893	Matched	96.0
1894	Matched	96.0
1895	not detected	96.0
1896	Matched	96.0
1897	Matched	96.0
1898	Matched	96.0
1899	Matched	96.0
1900	not detected	96.0
1901	Matched	96.0
1902	Matched	96.0
1903	Matched	96.0
1904	Matched	96.0
1905	not detected	96.0
1906	Matched	96.0
1907	Matched	96.0
1908	Matched	96.0
1909	Matched	96.0
1910	Matched	96.0
1911	Matched	96.0
1912	Matched	96.0
1913	Matched	96.0
1914	not detected	96.0
1915	not detected	96.0
1916	Matched	96.0
1917	Matched	96.0
1918	Matched	96.0
1919	Matched	96.0
1920	Matched	96.0
1921	Matched	96.0
1922	not detected	96.0
1923	not detected	96.0
1924	not detected	96.0
1925	not detected	96.0
1926	Matched	96.0
1927	Matched	96.0
1928	Matched	96.0
1929	Matched	96.0
1930	Matched	96.0
1931	not detected	96.0
1932	Matched	96.0
1933	Matched	96.0
1934	Matched	96.0
1935	Matched	96.0
1936	not detected	96.0
1937	Matched	96.0
1938	Matched	96.0
1939	Matched	96.0
1940	Matched	96.0
1941	not detected	96.0
1942	Matched	96.0
1943	Matched	96.0
1944	Matched	96.0
1945	Matched	96.0
1946	Matched	96.0
1947	Matched	96.0
1948	Matched	96.0
1949	Matched	96.0
1950	Matched	96.0
1951	Matched	96.0
1952	Matched	96.0
1953	Matched	96.0
1954	Matched	96.0
1955	Matched	96.0
1956	Matched	96.0
1957	not detected	96.0
1958	not detected	96.0
1959	Matched	96.0
1960	Matched	96.0
1961	Matched	96.0
1962	Matched	96.0
1963	Matched	96.0
1964	Matched	96.0
1965	not detected	96.0
1966	Matched	96.0
1967	Matched	96.0
1968	Matched	96.0
1969	Matched	96.0
1970	Matched	96.0
1971	Matched	96.0
1972	Matched	96.0
1973	Matched	96.0
1974	Matched	96.0
1975	Matched	96.0
1976	Matched	96.0
1977	Matched	96.0
1978	not detected	96.0
1979	Matched	96.0
1980	Matched	96.0
1981	not detected	96.0
1982	Matched	96.0
1983	Matched	96.0
1984	not detected	96.0
1985	Matched	96.0
1986	Matched	96.0
1987	Matched	96.0
1988	Matched	96.0
1989	Matched	96.0
1990	Matched	96.0
1991	Matched	96.0
1992	not detected	96.0
1993	Matched	96.0
1994	Matched	96.0
1995	Matched	96.0
1996	Matched	96.0
1997	not detected	96.0
1998	Matched	96.0
1999	Matched	96.0
2000	Matched	96.0
2001	Matched	96.0
2002	Matched	96.0
2003	Matched	96.0
2004	Matched	96.0
2005	Matched	96.0
2006	not detected	96.0
2007	Matched	96.0
2008	Matched	96.0
2009	Matched	96.0
2010	Matched	96.0
2011	Matched	96.0
2012	Matched	96.0
2013	Matched	96.0
2014	Matched	96.0
2015	not detected	96.0
2016	Matched	96.0
2017	Matched	96.0
2018	Matched	96.0
2019	not detected	96.0
2020	Matched	96.0
2021	not detected	96.0
2022	Matched	96.0
2023	Matched	96.0
2024	Matched	96.0
2025	Matched	96.0
2026	not detected	96.0
2027	Matched	96.0
2028	not detected	96.0
2029	Matched	96.0
2030	Matched	96.0
2031	Matched	96.0
2032	Matched	96.0
2033	Matched	95.0
2034	Matched	95.0
2035	Matched	95.0
2036	Matched	95.0
2037	Matched	95.0
2038	Matched	95.0
2039	Matched	95.0
2040	Matched	95.0
2041	Matched	95.0
2042	Matched	95.0
2043	Matched	95.0
2044	Matched	95.0
2045	Matched	95.0
2046	not detected	95.0
2047	Matched	95.0
2048	not detected	95.0
2049	not detected	95.0
2050	Matched	95.0
2051	Matched	95.0
2052	not detected	95.0
2053	Matched	95.0
2054	Matched	95.0
2055	Matched	95.0
2056	Matched	95.0
2057	not detected	95.0
2058	Matched	95.0
2059	not detected	95.0
2060	Matched	95.0
2061	Matched	95.0
2062	Matched	95.0
2063	not detected	95.0
2064	not detected	95.0
2065	Matched	95.0
2066	Matched	95.0
2067	Matched	95.0
2068	Matched	95.0
2069	not detected	95.0
2070	Matched	95.0
2071	Matched	95.0
2072	Matched	95.0
2073	Matched	95.0
2074	Matched	95.0
2075	Matched	95.0
2076	Matched	95.0
2077	Matched	95.0
2078	Matched	95.0
2079	Matched	95.0
2080	Matched	95.0
2081	not detected	95.0
2082	Matched	95.0
2083	Matched	95.0
2084	Matched	95.0
2085	Matched	95.0
2086	not detected	95.0
2087	Matched	95.0
2088	Matched	95.0
2089	not detected	95.0
2090	not detected	95.0
2091	Matched	95.0
2092	Matched	95.0
2093	Matched	95.0
2094	not detected	95.0
2095	Matched	95.0
2096	not detected	95.0
2097	not detected	95.0
2098	Matched	95.0
2099	Matched	95.0
2100	Matched	95.0
2101	Matched	95.0
2102	not detected	95.0
2103	Matched	95.0
2104	Matched	95.0
2105	Matched	95.0
2106	Matched	95.0
2107	not detected	95.0
2108	Matched	95.0
2109	Matched	95.0
2110	Matched	95.0
2111	Matched	95.0
2112	Matched	95.0
2113	Matched	95.0
2114	Matched	95.0
2115	Matched	95.0
2116	Matched	95.0
2117	not detected	95.0
2118	Matched	95.0
2119	Matched	95.0
2120	Matched	95.0
2121	Matched	95.0
2122	not detected	95.0
2123	Matched	95.0
2124	Matched	95.0
2125	Matched	95.0
2126	Matched	95.0
2127	Matched	95.0
2128	not detected	95.0
2129	Matched	95.0
2130	Matched	95.0
2131	Matched	95.0
2132	not detected	95.0
2133	Matched	95.0
2134	not detected	95.0
2135	Matched	95.0
2136	Matched	95.0
2137	not detected	95.0
2138	Matched	95.0
2139	Matched	95.0
2140	Matched	95.0
2141	Matched	95.0
2142	Matched	95.0
2143	Matched	95.0
2144	Matched	95.0
2145	not detected	95.0
2146	not detected	95.0
2147	not detected	95.0
2148	Matched	95.0
2149	Matched	95.0
2150	Matched	95.0
2151	not detected	95.0
2152	Matched	95.0
2153	Matched	95.0
2154	Matched	95.0
2155	Matched	95.0
2156	Matched	95.0
2157	Matched	95.0
2158	Matched	95.0
2159	Matched	95.0
2160	Matched	95.0
2161	Matched	95.0
2162	not detected	95.0
2163	not detected	95.0
2164	Matched	95.0
2165	not detected	95.0
2166	Matched	95.0
2167	Matched	95.0
2168	not detected	95.0
2169	Matched	95.0
2170	Matched	95.0
2171	not detected	95.0
2172	not detected	95.0
2173	Matched	95.0
2174	Matched	95.0
2175	not detected	95.0
2176	Matched	95.0
2177	not detected	95.0
2178	Matched	95.0
2179	Matched	95.0
2180	Matched	95.0
2181	not detected	95.0
2182	not detected	95.0
2183	Matched	95.0
2184	Matched	95.0
2185	Matched	95.0
2186	Matched	95.0
2187	not detected	95.0
2188	Matched	95.0
2189	Matched	95.0
2190	Matched	95.0
2191	Matched	95.0
2192	not detected	95.0
2193	Matched	95.0
2194	Matched	95.0
2195	Matched	95.0
2196	Matched	95.0
2197	Matched	95.0
2198	Matched	95.0
2199	Matched	95.0
2200	not detected	95.0
2201	Matched	95.0
2202	Matched	95.0
2203	Matched	95.0
2204	Matched	95.0
2205	Matched	95.0
2206	Matched	95.0
2207	Matched	95.0
2208	Matched	95.0
2209	Matched	95.0
2210	Matched	95.0
2211	Matched	95.0
2212	Matched	95.0
2213	Matched	95.0
2214	not detected	95.0
2215	Matched	95.0
2216	Matched	95.0
2217	Matched	95.0
2218	Matched	95.0
2219	Matched	95.0
2220	Matched	95.0
2221	Matched	95.0
2222	not detected	95.0
2223	Matched	95.0
2224	Matched	95.0
2225	Matched	95.0
2226	Matched	95.0
2227	not detected	95.0
2228	Matched	95.0
2229	Matched	95.0
2230	Matched	95.0
2231	Matched	95.0
2232	Matched	95.0
2233	Matched	95.0
2234	Matched	95.0
2235	Matched	95.0
2236	Matched	95.0
2237	Matched	95.0
2238	not detected	95.0
2239	Matched	95.0
2240	Matched	95.0
2241	Matched	95.0
2242	Matched	95.0
2243	Matched	95.0
2244	Matched	95.0
2245	Matched	95.0
2246	Matched	95.0
2247	Matched	95.0
2248	Matched	95.0
2249	not detected	95.0
2250	not detected	95.0
2251	Matched	95.0
2252	Matched	95.0
2253	Matched	95.0
2254	Matched	95.0
2255	Matched	95.0
2256	Matched	95.0
2257	Matched	95.0
2258	Matched	95.0
2259	not detected	95.0
2260	Matched	95.0
2261	Matched	95.0
2262	Matched	95.0
2263	Matched	95.0
2264	Matched	95.0
2265	not detected	95.0
2266	not detected	95.0
2267	Matched	95.0
2268	Matched	95.0
2269	Matched	95.0
2270	Matched	95.0
2271	Matched	95.0
2272	Matched	95.0
2273	Matched	95.0
2274	Matched	95.0
2275	Matched	95.0
2276	not detected	95.0
2277	Matched	95.0
2278	Matched	95.0
2279	Matched	95.0
2280	Matched	95.0
2281	Matched	95.0
2282	Matched	95.0
2283	Matched	95.0
2284	Matched	95.0
2285	not detected	95.0
2286	Matched	95.0
2287	Matched	95.0
2288	Matched	95.0
2289	Matched	95.0
2290	Matched	95.0
2291	Matched	95.0
2292	Matched	95.0
2293	Matched	95.0
2294	not detected	95.0
2295	Matched	95.0
2296	Matched	95.0
2297	Matched	95.0
2298	Matched	95.0
2299	Matched	95.0
2300	Matched	95.0
2301	Matched	95.0
2302	not detected	95.0
2303	Matched	95.0
2304	Matched	95.0
